product,market,month,Qty
IV Catheters,Washtenaw County,Apr-20,119
IV Catheters,Washtenaw County,May-20,116
IV Catheters,Washtenaw County,Jun-20,123
IV Catheters,Washtenaw County,Jul-20,103
IV Catheters,Washtenaw County,Aug-20,105
IV Catheters,Washtenaw County,Sep-20,109
IV Catheters,Washtenaw County,Oct-20,112
IV Catheters,Washtenaw County,Nov-20,112
IV Catheters,Washtenaw County,Dec-20,115
IV Catheters,Washtenaw County,Jan-20,119
IV Catheters,Washtenaw County,Feb-20,122
IV Catheters,Washtenaw County,Mar-20,131
IV Catheters,Washtenaw County,Apr-20,132
IV Catheters,Washtenaw County,May-20,131
IV Catheters,Washtenaw County,Jun-20,138
IV Catheters,Washtenaw County,Jul-20,116
IV Catheters,Washtenaw County,Aug-20,127
IV Catheters,Washtenaw County,Sep-20,119
IV Catheters,Washtenaw County,Oct-20,121
IV Catheters,Washtenaw County,Nov-20,124
IV Catheters,Washtenaw County,Dec-20,124
IV Catheters,Kent County,Jan-20,67
IV Catheters,Kent County,Feb-20,68
IV Catheters,Kent County,Mar-20,67
IV Catheters,Kent County,Apr-20,74
IV Catheters,Kent County,May-20,75
IV Catheters,Kent County,Jun-20,74
IV Catheters,Kent County,Jul-20,62
IV Catheters,Kent County,Aug-20,66
IV Catheters,Kent County,Sep-20,71
IV Catheters,Kent County,Oct-20,73
IV Catheters,Kent County,Nov-20,71
IV Catheters,Kent County,Dec-20,70
IV Catheters,Kent County,Jan-20,81
IV Catheters,Kent County,Feb-20,81
IV Catheters,Kent County,Mar-20,75
IV Catheters,Kent County,Apr-20,84
IV Catheters,Kent County,May-20,88
IV Catheters,Kent County,Jun-20,80
IV Catheters,Kent County,Jul-20,79
IV Catheters,Kent County,Aug-20,74
IV Catheters,Kent County,Sep-20,77
IV Catheters,Kent County,Oct-20,77
IV Catheters,Kent County,Nov-20,76
IV Catheters,Kent County,Dec-20,76
IV Catheters,Saginaw County,Jan-20,61
IV Catheters,Saginaw County,Feb-20,66
IV Catheters,Saginaw County,Mar-20,62
IV Catheters,Saginaw County,Apr-20,68
IV Catheters,Saginaw County,May-20,65
IV Catheters,Saginaw County,Jun-20,71
IV Catheters,Saginaw County,Jul-20,63
IV Catheters,Saginaw County,Aug-20,57
IV Catheters,Saginaw County,Sep-20,62
IV Catheters,Saginaw County,Oct-20,58
IV Catheters,Saginaw County,Nov-20,67
IV Catheters,Saginaw County,Dec-20,67
IV Catheters,Saginaw County,Jan-20,72
IV Catheters,Saginaw County,Feb-20,68
IV Catheters,Saginaw County,Mar-20,68
IV Catheters,Saginaw County,Apr-20,70
IV Catheters,Saginaw County,May-20,73
IV Catheters,Saginaw County,Jun-20,76
IV Catheters,Saginaw County,Jul-20,63
IV Catheters,Saginaw County,Aug-20,69
IV Catheters,Saginaw County,Sep-20,70
IV Catheters,Saginaw County,Oct-20,68
IV Catheters,Saginaw County,Nov-20,75
IV Catheters,Saginaw County,Dec-20,70
IV Catheters,Ingham County,Jan-20,64
IV Catheters,Ingham County,Feb-20,66
IV Catheters,Ingham County,Mar-20,64
IV Catheters,Ingham County,Apr-20,73
IV Catheters,Ingham County,May-20,77
IV Catheters,Ingham County,Jun-20,73
IV Catheters,Ingham County,Jul-20,61
IV Catheters,Ingham County,Aug-20,70
IV Catheters,Ingham County,Sep-20,64
IV Catheters,Ingham County,Oct-20,70
IV Catheters,Ingham County,Nov-20,71
IV Catheters,Ingham County,Dec-20,67
IV Catheters,Ingham County,Jan-20,78
IV Catheters,Ingham County,Feb-20,80
IV Catheters,Ingham County,Mar-20,82
IV Catheters,Ingham County,Apr-20,80
IV Catheters,Ingham County,May-20,81
IV Catheters,Ingham County,Jun-20,79
IV Catheters,Ingham County,Jul-20,74
IV Catheters,Ingham County,Aug-20,73
IV Catheters,Ingham County,Sep-20,74
IV Catheters,Ingham County,Oct-20,72
IV Catheters,Ingham County,Nov-20,77
IV Catheters,Ingham County,Dec-20,73
IV Catheters,Livingston County,Jan-20,70
IV Catheters,Livingston County,Feb-20,62
IV Catheters,Livingston County,Mar-20,66
IV Catheters,Livingston County,Apr-20,67
IV Catheters,Livingston County,May-20,71
IV Catheters,Livingston County,Jun-20,76
IV Catheters,Livingston County,Jul-20,66
IV Catheters,Livingston County,Aug-20,63
IV Catheters,Livingston County,Sep-20,61
IV Catheters,Livingston County,Oct-20,68
IV Catheters,Livingston County,Nov-20,67
IV Catheters,Livingston County,Dec-20,70
IV Catheters,Livingston County,Jan-20,70
IV Catheters,Livingston County,Feb-20,72
IV Catheters,Livingston County,Mar-20,77
IV Catheters,Livingston County,Apr-20,79
IV Catheters,Livingston County,May-20,84
IV Catheters,Livingston County,Jun-20,81
IV Catheters,Livingston County,Jul-20,77
IV Catheters,Livingston County,Aug-20,76
IV Catheters,Livingston County,Sep-20,75
IV Catheters,Livingston County,Oct-20,78
IV Catheters,Livingston County,Nov-20,77
IV Catheters,Livingston County,Dec-20,81
IV Catheters,St. Clair County,Jan-20,23
IV Catheters,St. Clair County,Feb-20,22
IV Catheters,St. Clair County,Mar-20,26
IV Catheters,St. Clair County,Apr-20,26
IV Catheters,St. Clair County,May-20,31
IV Catheters,St. Clair County,Jun-20,22
IV Catheters,St. Clair County,Jul-20,26
IV Catheters,St. Clair County,Aug-20,28
IV Catheters,St. Clair County,Sep-20,30
IV Catheters,St. Clair County,Oct-20,29
IV Catheters,St. Clair County,Nov-20,24
IV Catheters,St. Clair County,Dec-20,28
IV Catheters,St. Clair County,Jan-20,26
IV Catheters,St. Clair County,Feb-20,26
IV Catheters,St. Clair County,Mar-20,28
IV Catheters,St. Clair County,Apr-20,28
IV Catheters,St. Clair County,May-20,27
IV Catheters,St. Clair County,Jun-20,32
IV Catheters,St. Clair County,Jul-20,32
IV Catheters,St. Clair County,Aug-20,32
IV Catheters,St. Clair County,Sep-20,33
IV Catheters,St. Clair County,Oct-20,29
IV Catheters,St. Clair County,Nov-20,32
IV Catheters,St. Clair County,Dec-20,26
IV Catheters,Monroe County,Jan-20,22
IV Catheters,Monroe County,Feb-20,16
IV Catheters,Monroe County,Mar-20,15
IV Catheters,Monroe County,Apr-20,18
IV Catheters,Monroe County,May-20,14
IV Catheters,Monroe County,Jun-20,19
IV Catheters,Monroe County,Jul-20,21
IV Catheters,Monroe County,Aug-20,15
IV Catheters,Monroe County,Sep-20,18
IV Catheters,Monroe County,Oct-20,16
IV Catheters,Monroe County,Nov-20,23
IV Catheters,Monroe County,Dec-20,20
IV Catheters,Monroe County,Jan-20,22
IV Catheters,Monroe County,Feb-20,19
IV Catheters,Monroe County,Mar-20,17
IV Catheters,Monroe County,Apr-20,21
IV Catheters,Monroe County,May-20,24
IV Catheters,Monroe County,Jun-20,22
IV Catheters,Monroe County,Jul-20,24
IV Catheters,Monroe County,Aug-20,23
IV Catheters,Monroe County,Sep-20,16
IV Catheters,Monroe County,Oct-20,25
IV Catheters,Monroe County,Nov-20,16
IV Catheters,Monroe County,Dec-20,22
Needles,Wayne County,Jan-20,66
Needles,Wayne County,Feb-20,66
Needles,Wayne County,Mar-20,63
Needles,Wayne County,Apr-20,63
Needles,Wayne County,May-20,67
Needles,Wayne County,Jun-20,65
Needles,Wayne County,Jul-20,62
Needles,Wayne County,Aug-20,59
Needles,Wayne County,Sep-20,65
Needles,Wayne County,Oct-20,62
Needles,Wayne County,Nov-20,66
Needles,Wayne County,Dec-20,65
Needles,Wayne County,Jan-20,67
Needles,Wayne County,Feb-20,66
Needles,Wayne County,Mar-20,69
Needles,Wayne County,Apr-20,67
Needles,Wayne County,May-20,74
Needles,Wayne County,Jun-20,72
Needles,Wayne County,Jul-20,68
Needles,Wayne County,Aug-20,68
Needles,Wayne County,Sep-20,66
Needles,Wayne County,Oct-20,69
Needles,Wayne County,Nov-20,70
Needles,Wayne County,Dec-20,76
Needles,Oakland County,Jan-20,10
Needles,Oakland County,Feb-20,3
Needles,Oakland County,Mar-20,7
Needles,Oakland County,Apr-20,9
Needles,Oakland County,May-20,3
Needles,Oakland County,Jun-20,10
Needles,Oakland County,Jul-20,10
Needles,Oakland County,Aug-20,4
Needles,Oakland County,Sep-20,5
Needles,Oakland County,Oct-20,9
Needles,Oakland County,Nov-20,9
Needles,Oakland County,Dec-20,11
Needles,Oakland County,Jan-20,4
Needles,Oakland County,Feb-20,11
Needles,Oakland County,Mar-20,7
Needles,Oakland County,Apr-20,7
Needles,Oakland County,May-20,12
Needles,Oakland County,Jun-20,10
Needles,Oakland County,Jul-20,5
Needles,Oakland County,Aug-20,5
Needles,Oakland County,Sep-20,6
Needles,Oakland County,Oct-20,6
Needles,Oakland County,Nov-20,9
Needles,Oakland County,Dec-20,7
Needles,Macomb County,Jan-20,104
Needles,Macomb County,Feb-20,110
Needles,Macomb County,Mar-20,105
Needles,Macomb County,Apr-20,112
Needles,Macomb County,May-20,116
Needles,Macomb County,Jun-20,109
Needles,Macomb County,Jul-20,112
Needles,Macomb County,Aug-20,107
Needles,Macomb County,Sep-20,115
Needles,Macomb County,Oct-20,108
Needles,Macomb County,Nov-20,117
Needles,Macomb County,Dec-20,114
Needles,Macomb County,Jan-20,118
Needles,Macomb County,Feb-20,122
Needles,Macomb County,Mar-20,123
Needles,Macomb County,Apr-20,122
Needles,Macomb County,May-20,128
Needles,Macomb County,Jun-20,127
Needles,Macomb County,Jul-20,116
Needles,Macomb County,Aug-20,119
Needles,Macomb County,Sep-20,125
Needles,Macomb County,Oct-20,127
Needles,Macomb County,Nov-20,125
Needles,Macomb County,Dec-20,126
Needles,Genesee County,Jan-20,48
Needles,Genesee County,Feb-20,41
Needles,Genesee County,Mar-20,42
Needles,Genesee County,Apr-20,42
Needles,Genesee County,May-20,49
Needles,Genesee County,Jun-20,42
Needles,Genesee County,Jul-20,42
Needles,Genesee County,Aug-20,42
Needles,Genesee County,Sep-20,48
Needles,Genesee County,Oct-20,48
Needles,Genesee County,Nov-20,44
Needles,Genesee County,Dec-20,49
Needles,Genesee County,Jan-20,51
Needles,Genesee County,Feb-20,51
Needles,Genesee County,Mar-20,52
Needles,Genesee County,Apr-20,49
Needles,Genesee County,May-20,53
Needles,Genesee County,Jun-20,56
Needles,Genesee County,Jul-20,50
Needles,Genesee County,Aug-20,53
Needles,Genesee County,Sep-20,55
Needles,Genesee County,Oct-20,48
Needles,Genesee County,Nov-20,52
Needles,Genesee County,Dec-20,53
Needles,Washtenaw County,Jan-20,40
Needles,Washtenaw County,Feb-20,40
Needles,Washtenaw County,Mar-20,37
Needles,Washtenaw County,Apr-20,44
Needles,Washtenaw County,May-20,46
Needles,Washtenaw County,Jun-20,47
Needles,Washtenaw County,Jul-20,36
Needles,Washtenaw County,Aug-20,36
Needles,Washtenaw County,Sep-20,39
Needles,Washtenaw County,Oct-20,37
Needles,Washtenaw County,Nov-20,42
Needles,Washtenaw County,Dec-20,41
Needles,Washtenaw County,Jan-20,48
Needles,Washtenaw County,Feb-20,45
Needles,Washtenaw County,Mar-20,49
Needles,Washtenaw County,Apr-20,48
Needles,Washtenaw County,May-20,45
Needles,Washtenaw County,Jun-20,53
Needles,Washtenaw County,Jul-20,42
Needles,Washtenaw County,Aug-20,43
Needles,Washtenaw County,Sep-20,40
Needles,Washtenaw County,Oct-20,45
Needles,Washtenaw County,Nov-20,41
Needles,Washtenaw County,Dec-20,42
Needles,Kent County,Jan-20,54
Needles,Kent County,Feb-20,52
Needles,Kent County,Mar-20,56
Needles,Kent County,Apr-20,53
Needles,Kent County,May-20,56
Needles,Kent County,Jun-20,58
Needles,Kent County,Jul-20,54
Needles,Kent County,Aug-20,51
Needles,Kent County,Sep-20,55
Needles,Kent County,Oct-20,55
Needles,Kent County,Nov-20,52
Needles,Kent County,Dec-20,52
Needles,Kent County,Jan-20,59
Needles,Kent County,Feb-20,56
Needles,Kent County,Mar-20,58
Needles,Kent County,Apr-20,63
Needles,Kent County,May-20,61
Needles,Kent County,Jun-20,69
Needles,Kent County,Jul-20,58
Needles,Kent County,Aug-20,54
Needles,Kent County,Sep-20,61
Needles,Kent County,Oct-20,62
Needles,Kent County,Nov-20,57
Needles,Kent County,Dec-20,63
Needles,Saginaw County,Jan-20,17
Needles,Saginaw County,Feb-20,22
Needles,Saginaw County,Mar-20,20
Needles,Saginaw County,Apr-20,17
Needles,Saginaw County,May-20,25
Needles,Saginaw County,Jun-20,20
Needles,Saginaw County,Jul-20,21
Needles,Saginaw County,Aug-20,22
Needles,Saginaw County,Sep-20,17
Needles,Saginaw County,Oct-20,16
Needles,Saginaw County,Nov-20,23
Needles,Saginaw County,Dec-20,24
Needles,Saginaw County,Jan-20,20
Needles,Saginaw County,Feb-20,24
Needles,Saginaw County,Mar-20,19
Needles,Saginaw County,Apr-20,23
Needles,Saginaw County,May-20,19
Needles,Saginaw County,Jun-20,26
Needles,Saginaw County,Jul-20,18
Needles,Saginaw County,Aug-20,20
Needles,Saginaw County,Sep-20,21
Needles,Saginaw County,Oct-20,26
Needles,Saginaw County,Nov-20,20
Needles,Saginaw County,Dec-20,22
Needles,Ingham County,Jan-20,49
Needles,Ingham County,Feb-20,52
Needles,Ingham County,Mar-20,48
Needles,Ingham County,Apr-20,50
Needles,Ingham County,May-20,54
Needles,Ingham County,Jun-20,52
Needles,Ingham County,Jul-20,52
Needles,Ingham County,Aug-20,51
Needles,Ingham County,Sep-20,52
Needles,Ingham County,Oct-20,50
Needles,Ingham County,Nov-20,55
Needles,Ingham County,Dec-20,52
Needles,Ingham County,Jan-20,55
Needles,Ingham County,Feb-20,54
Needles,Ingham County,Mar-20,61
Needles,Ingham County,Apr-20,57
Needles,Ingham County,May-20,59
Needles,Ingham County,Jun-20,66
Needles,Ingham County,Jul-20,57
Needles,Ingham County,Aug-20,55
Needles,Ingham County,Sep-20,61
Needles,Ingham County,Oct-20,58
Needles,Ingham County,Nov-20,59
Needles,Ingham County,Dec-20,59
Needles,Livingston County,Jan-20,69
Needles,Livingston County,Feb-20,73
Needles,Livingston County,Mar-20,73
Needles,Livingston County,Apr-20,78
Needles,Livingston County,May-20,80
Needles,Livingston County,Jun-20,78
Needles,Livingston County,Jul-20,70
Needles,Livingston County,Aug-20,66
Needles,Livingston County,Sep-20,74
Needles,Livingston County,Oct-20,67
Needles,Livingston County,Nov-20,76
Needles,Livingston County,Dec-20,77
Needles,Livingston County,Jan-20,76
Needles,Livingston County,Feb-20,77
Needles,Livingston County,Mar-20,83
Needles,Livingston County,Apr-20,89
Needles,Livingston County,May-20,83
Needles,Livingston County,Jun-20,93
Needles,Livingston County,Jul-20,80
Needles,Livingston County,Aug-20,84
Needles,Livingston County,Sep-20,78
Needles,Livingston County,Oct-20,81
Needles,Livingston County,Nov-20,86
Needles,Livingston County,Dec-20,79
Needles,St. Clair County,Jan-20,72
Needles,St. Clair County,Feb-20,76
Needles,St. Clair County,Mar-20,78
Needles,St. Clair County,Apr-20,72
Needles,St. Clair County,May-20,81
Needles,St. Clair County,Jun-20,82
Needles,St. Clair County,Jul-20,82
Needles,St. Clair County,Aug-20,79
Needles,St. Clair County,Sep-20,77
Needles,St. Clair County,Oct-20,81
Needles,St. Clair County,Nov-20,78
Needles,St. Clair County,Dec-20,83
Needles,St. Clair County,Jan-20,87
Needles,St. Clair County,Feb-20,86
Needles,St. Clair County,Mar-20,83
Needles,St. Clair County,Apr-20,80
Needles,St. Clair County,May-20,84
Needles,St. Clair County,Jun-20,89
Needles,St. Clair County,Jul-20,88
Needles,St. Clair County,Aug-20,83
Needles,St. Clair County,Sep-20,88
Needles,St. Clair County,Oct-20,89
Needles,St. Clair County,Nov-20,90
Needles,St. Clair County,Dec-20,93
Needles,Monroe County,Jan-20,76
Needles,Monroe County,Feb-20,77
Needles,Monroe County,Mar-20,74
Needles,Monroe County,Apr-20,77
Needles,Monroe County,May-20,84
Needles,Monroe County,Jun-20,82
Needles,Monroe County,Jul-20,84
Needles,Monroe County,Aug-20,78
Needles,Monroe County,Sep-20,79
Needles,Monroe County,Oct-20,85
Needles,Monroe County,Nov-20,82
Needles,Monroe County,Dec-20,88
Needles,Monroe County,Jan-20,83
Needles,Monroe County,Feb-20,84
Needles,Monroe County,Mar-20,86
Needles,Monroe County,Apr-20,87
Needles,Monroe County,May-20,92
Needles,Monroe County,Jun-20,86
Needles,Monroe County,Jul-20,88
Needles,Monroe County,Aug-20,91
Needles,Monroe County,Sep-20,87
Needles,Monroe County,Oct-20,93
Needles,Monroe County,Nov-20,96
Needles,Monroe County,Dec-20,94
Surface Disinfectant 1 Gallon,Wayne County,Jan-20,42
Surface Disinfectant 1 Gallon,Wayne County,Feb-20,42
Surface Disinfectant 1 Gallon,Wayne County,Mar-20,45
Surface Disinfectant 1 Gallon,Wayne County,Apr-20,42
Surface Disinfectant 1 Gallon,Wayne County,May-20,44
Surface Disinfectant 1 Gallon,Wayne County,Jun-20,50
Surface Disinfectant 1 Gallon,Wayne County,Jul-20,48
Surface Disinfectant 1 Gallon,Wayne County,Aug-20,47
Surface Disinfectant 1 Gallon,Wayne County,Sep-20,48
Surface Disinfectant 1 Gallon,Wayne County,Oct-20,51
Surface Disinfectant 1 Gallon,Wayne County,Nov-20,46
Surface Disinfectant 1 Gallon,Wayne County,Dec-20,55
Surface Disinfectant 1 Gallon,Wayne County,Jan-20,54
Surface Disinfectant 1 Gallon,Wayne County,Feb-20,53
Surface Disinfectant 1 Gallon,Wayne County,Mar-20,58
Surface Disinfectant 1 Gallon,Wayne County,Apr-20,54
Surface Disinfectant 1 Gallon,Wayne County,May-20,64
Surface Disinfectant 1 Gallon,Wayne County,Jun-20,63
Surface Disinfectant 1 Gallon,Wayne County,Jul-20,54
Surface Disinfectant 1 Gallon,Wayne County,Aug-20,59
Surface Disinfectant 1 Gallon,Wayne County,Sep-20,62
Surface Disinfectant 1 Gallon,Wayne County,Oct-20,61
Surface Disinfectant 1 Gallon,Wayne County,Nov-20,63
Surface Disinfectant 1 Gallon,Wayne County,Dec-20,63
Surface Disinfectant 1 Gallon,Oakland County,Jan-20,63
Surface Disinfectant 1 Gallon,Oakland County,Feb-20,65
Surface Disinfectant 1 Gallon,Oakland County,Mar-20,70
Surface Disinfectant 1 Gallon,Oakland County,Apr-20,73
Surface Disinfectant 1 Gallon,Oakland County,May-20,74
Surface Disinfectant 1 Gallon,Oakland County,Jun-20,76
Surface Disinfectant 1 Gallon,Oakland County,Jul-20,72
Surface Disinfectant 1 Gallon,Oakland County,Aug-20,73
Surface Disinfectant 1 Gallon,Oakland County,Sep-20,75
Surface Disinfectant 1 Gallon,Oakland County,Oct-20,81
Surface Disinfectant 1 Gallon,Oakland County,Nov-20,78
Surface Disinfectant 1 Gallon,Oakland County,Dec-20,84
Surface Disinfectant 1 Gallon,Oakland County,Jan-20,84
Surface Disinfectant 1 Gallon,Oakland County,Feb-20,92
Surface Disinfectant 1 Gallon,Oakland County,Mar-20,95
Surface Disinfectant 1 Gallon,Oakland County,Apr-20,93
Surface Disinfectant 1 Gallon,Oakland County,May-20,93
Surface Disinfectant 1 Gallon,Oakland County,Jun-20,95
Surface Disinfectant 1 Gallon,Oakland County,Jul-20,99
Surface Disinfectant 1 Gallon,Oakland County,Aug-20,101
Surface Disinfectant 1 Gallon,Oakland County,Sep-20,103
Surface Disinfectant 1 Gallon,Oakland County,Oct-20,104
Surface Disinfectant 1 Gallon,Oakland County,Nov-20,105
Surface Disinfectant 1 Gallon,Oakland County,Dec-20,108
Surface Disinfectant 1 Gallon,Macomb County,Jan-20,100
Surface Disinfectant 1 Gallon,Macomb County,Feb-20,107
Surface Disinfectant 1 Gallon,Macomb County,Mar-20,105
Surface Disinfectant 1 Gallon,Macomb County,Apr-20,110
Surface Disinfectant 1 Gallon,Macomb County,May-20,110
Surface Disinfectant 1 Gallon,Macomb County,Jun-20,122
Surface Disinfectant 1 Gallon,Macomb County,Jul-20,116
Surface Disinfectant 1 Gallon,Macomb County,Aug-20,118
Surface Disinfectant 1 Gallon,Macomb County,Sep-20,120
Surface Disinfectant 1 Gallon,Macomb County,Oct-20,123
Surface Disinfectant 1 Gallon,Macomb County,Nov-20,127
Surface Disinfectant 1 Gallon,Macomb County,Dec-20,128
Surface Disinfectant 1 Gallon,Macomb County,Jan-20,147
Surface Disinfectant 1 Gallon,Macomb County,Feb-20,141
Surface Disinfectant 1 Gallon,Macomb County,Mar-20,148
