product,market,month,value
Blue Solied Linen bags,St. Clair County,Oct-20,1066
Blue Solied Linen bags,St. Clair County,Nov-20,1068
Blue Solied Linen bags,St. Clair County,Dec-20,1060
Blue Solied Linen bags,Monroe County,Jan-20,1055
Blue Solied Linen bags,Monroe County,Feb-20,1091
Blue Solied Linen bags,Monroe County,Mar-20,1062
Blue Solied Linen bags,Monroe County,Apr-20,1080
Blue Solied Linen bags,Monroe County,May-20,1089
Blue Solied Linen bags,Monroe County,Jun-20,1063
Blue Solied Linen bags,Monroe County,Jul-20,1083
Blue Solied Linen bags,Monroe County,Aug-20,1089
Blue Solied Linen bags,Monroe County,Sep-20,1068
Blue Solied Linen bags,Monroe County,Oct-20,1046
Blue Solied Linen bags,Monroe County,Nov-20,1092
Blue Solied Linen bags,Monroe County,Dec-20,1048
Blue Solied Linen bags,Monroe County,Jan-20,1051
Blue Solied Linen bags,Monroe County,Feb-20,1052
Blue Solied Linen bags,Monroe County,Mar-20,1069
Blue Solied Linen bags,Monroe County,Apr-20,1044
Blue Solied Linen bags,Monroe County,May-20,1066
Blue Solied Linen bags,Monroe County,Jun-20,1056
Blue Solied Linen bags,Monroe County,Jul-20,1074
Blue Solied Linen bags,Monroe County,Aug-20,1070
Blue Solied Linen bags,Monroe County,Sep-20,1058
Blue Solied Linen bags,Monroe County,Oct-20,1053
Blue Solied Linen bags,Monroe County,Nov-20,1077
Blue Solied Linen bags,Monroe County,Dec-20,1048
Syringes,Wayne County,Jan-20,600
Syringes,Wayne County,Feb-20,576
Syringes,Wayne County,Mar-20,609
Syringes,Wayne County,Apr-20,604
Syringes,Wayne County,May-20,577
Syringes,Wayne County,Jun-20,578
Syringes,Wayne County,Jul-20,609
Syringes,Wayne County,Aug-20,571
Syringes,Wayne County,Sep-20,601
Syringes,Wayne County,Oct-20,576
Syringes,Wayne County,Nov-20,596
Syringes,Wayne County,Dec-20,561
Syringes,Wayne County,Jan-20,576
Syringes,Wayne County,Feb-20,563
Syringes,Wayne County,Mar-20,580
Syringes,Wayne County,Apr-20,566
Syringes,Wayne County,May-20,594
Syringes,Wayne County,Jun-20,608
Syringes,Wayne County,Jul-20,560
Syringes,Wayne County,Aug-20,601
Syringes,Wayne County,Sep-20,604
Syringes,Wayne County,Oct-20,577
Syringes,Wayne County,Nov-20,603
Syringes,Wayne County,Dec-20,572
Syringes,Oakland County,Jan-20,607
Syringes,Oakland County,Feb-20,587
Syringes,Oakland County,Mar-20,604
Syringes,Oakland County,Apr-20,565
Syringes,Oakland County,May-20,576
Syringes,Oakland County,Jun-20,586
Syringes,Oakland County,Jul-20,573
Syringes,Oakland County,Aug-20,594
Syringes,Oakland County,Sep-20,594
Syringes,Oakland County,Oct-20,573
Syringes,Oakland County,Nov-20,587
Syringes,Oakland County,Dec-20,585
Syringes,Oakland County,Jan-20,581
Syringes,Oakland County,Feb-20,586
Syringes,Oakland County,Mar-20,576
Syringes,Oakland County,Apr-20,608
Syringes,Oakland County,May-20,563
Syringes,Oakland County,Jun-20,563
Syringes,Oakland County,Jul-20,593
Syringes,Oakland County,Aug-20,577
Syringes,Oakland County,Sep-20,569
Syringes,Oakland County,Oct-20,583
Syringes,Oakland County,Nov-20,605
Syringes,Oakland County,Dec-20,601
Syringes,Macomb County,Jan-20,570
Syringes,Macomb County,Feb-20,585
Syringes,Macomb County,Mar-20,581
Syringes,Macomb County,Apr-20,560
Syringes,Macomb County,May-20,607
Syringes,Macomb County,Jun-20,569
Syringes,Macomb County,Jul-20,568
Syringes,Macomb County,Aug-20,595
Syringes,Macomb County,Sep-20,574
Syringes,Macomb County,Oct-20,576
Syringes,Macomb County,Nov-20,564
Syringes,Macomb County,Dec-20,567
Syringes,Macomb County,Jan-20,577
Syringes,Macomb County,Feb-20,564
Syringes,Macomb County,Mar-20,567
Syringes,Macomb County,Apr-20,560
Syringes,Macomb County,May-20,591
Syringes,Macomb County,Jun-20,581
Syringes,Macomb County,Jul-20,573
Syringes,Macomb County,Aug-20,604
Syringes,Macomb County,Sep-20,572
Syringes,Macomb County,Oct-20,576
Syringes,Macomb County,Nov-20,603
Syringes,Macomb County,Dec-20,604
Syringes,Genesee County,Jan-20,593
Syringes,Genesee County,Feb-20,593
Syringes,Genesee County,Mar-20,601
Syringes,Genesee County,Apr-20,605
Syringes,Genesee County,May-20,563
Syringes,Genesee County,Jun-20,589
Syringes,Genesee County,Jul-20,567
Syringes,Genesee County,Aug-20,599
Syringes,Genesee County,Sep-20,589
Syringes,Genesee County,Oct-20,588
Syringes,Genesee County,Nov-20,591
Syringes,Genesee County,Dec-20,575
Syringes,Genesee County,Jan-20,594
Syringes,Genesee County,Feb-20,589
Syringes,Genesee County,Mar-20,603
Syringes,Genesee County,Apr-20,595
Syringes,Genesee County,May-20,572
Syringes,Genesee County,Jun-20,577
Syringes,Genesee County,Jul-20,578
Syringes,Genesee County,Aug-20,572
Syringes,Genesee County,Sep-20,597
Syringes,Genesee County,Oct-20,601
Syringes,Genesee County,Nov-20,596
Syringes,Genesee County,Dec-20,566
Syringes,Washtenaw County,Jan-20,608
Syringes,Washtenaw County,Feb-20,582
Syringes,Washtenaw County,Mar-20,578
Syringes,Washtenaw County,Apr-20,601
Syringes,Washtenaw County,May-20,572
Syringes,Washtenaw County,Jun-20,570
Syringes,Washtenaw County,Jul-20,580
Syringes,Washtenaw County,Aug-20,570
Syringes,Washtenaw County,Sep-20,589
Syringes,Washtenaw County,Oct-20,599
Syringes,Washtenaw County,Nov-20,608
Syringes,Washtenaw County,Dec-20,588
Syringes,Washtenaw County,Jan-20,602
Syringes,Washtenaw County,Feb-20,608
Syringes,Washtenaw County,Mar-20,597
Syringes,Washtenaw County,Apr-20,563
Syringes,Washtenaw County,May-20,603
Syringes,Washtenaw County,Jun-20,581
Syringes,Washtenaw County,Jul-20,606
Syringes,Washtenaw County,Aug-20,594
Syringes,Washtenaw County,Sep-20,592
Syringes,Washtenaw County,Oct-20,598
Syringes,Washtenaw County,Nov-20,600
Syringes,Washtenaw County,Dec-20,590
Syringes,Kent County,Jan-20,582
Syringes,Kent County,Feb-20,609
Syringes,Kent County,Mar-20,600
Syringes,Kent County,Apr-20,563
Syringes,Kent County,May-20,567
Syringes,Kent County,Jun-20,593
Syringes,Kent County,Jul-20,607
Syringes,Kent County,Aug-20,584
Syringes,Kent County,Sep-20,577
Syringes,Kent County,Oct-20,588
Syringes,Kent County,Nov-20,609
Syringes,Kent County,Dec-20,591
Syringes,Kent County,Jan-20,591
Syringes,Kent County,Feb-20,586
Syringes,Kent County,Mar-20,579
Syringes,Kent County,Apr-20,580
Syringes,Kent County,May-20,601
Syringes,Kent County,Jun-20,603
Syringes,Kent County,Jul-20,567
Syringes,Kent County,Aug-20,607
Syringes,Kent County,Sep-20,600
Syringes,Kent County,Oct-20,564
Syringes,Kent County,Nov-20,577
Syringes,Kent County,Dec-20,586
Syringes,Saginaw County,Jan-20,578
Syringes,Saginaw County,Feb-20,565
Syringes,Saginaw County,Mar-20,566
Syringes,Saginaw County,Apr-20,608
Syringes,Saginaw County,May-20,577
Syringes,Saginaw County,Jun-20,600
Syringes,Saginaw County,Jul-20,582
Syringes,Saginaw County,Aug-20,592
Syringes,Saginaw County,Sep-20,568
Syringes,Saginaw County,Oct-20,608
Syringes,Saginaw County,Nov-20,568
Syringes,Saginaw County,Dec-20,590
Syringes,Saginaw County,Jan-20,568
Syringes,Saginaw County,Feb-20,561
Syringes,Saginaw County,Mar-20,599
Syringes,Saginaw County,Apr-20,597
Syringes,Saginaw County,May-20,580
Syringes,Saginaw County,Jun-20,571
Syringes,Saginaw County,Jul-20,575
Syringes,Saginaw County,Aug-20,579
Syringes,Saginaw County,Sep-20,594
Syringes,Saginaw County,Oct-20,592
Syringes,Saginaw County,Nov-20,599
Syringes,Saginaw County,Dec-20,590
Syringes,Ingham County,Jan-20,603
Syringes,Ingham County,Feb-20,564
Syringes,Ingham County,Mar-20,595
Syringes,Ingham County,Apr-20,577
Syringes,Ingham County,May-20,564
Syringes,Ingham County,Jun-20,564
Syringes,Ingham County,Jul-20,561
Syringes,Ingham County,Aug-20,596
Syringes,Ingham County,Sep-20,587
Syringes,Ingham County,Oct-20,607
Syringes,Ingham County,Nov-20,573
Syringes,Ingham County,Dec-20,566
Syringes,Ingham County,Jan-20,585
Syringes,Ingham County,Feb-20,590
Syringes,Ingham County,Mar-20,602
Syringes,Ingham County,Apr-20,598
Syringes,Ingham County,May-20,591
Syringes,Ingham County,Jun-20,572
Syringes,Ingham County,Jul-20,600
Syringes,Ingham County,Aug-20,590
Syringes,Ingham County,Sep-20,597
Syringes,Ingham County,Oct-20,594
Syringes,Ingham County,Nov-20,568
Syringes,Ingham County,Dec-20,581
Syringes,Livingston County,Jan-20,569
Syringes,Livingston County,Feb-20,602
Syringes,Livingston County,Mar-20,606
Syringes,Livingston County,Apr-20,572
Syringes,Livingston County,May-20,567
Syringes,Livingston County,Jun-20,588
Syringes,Livingston County,Jul-20,598
Syringes,Livingston County,Aug-20,601
Syringes,Livingston County,Sep-20,570
Syringes,Livingston County,Oct-20,608
Syringes,Livingston County,Nov-20,589
Syringes,Livingston County,Dec-20,581
Syringes,Livingston County,Jan-20,568
Syringes,Livingston County,Feb-20,560
Syringes,Livingston County,Mar-20,575
Syringes,Livingston County,Apr-20,606
Syringes,Livingston County,May-20,597
Syringes,Livingston County,Jun-20,567
Syringes,Livingston County,Jul-20,603
Syringes,Livingston County,Aug-20,606
Syringes,Livingston County,Sep-20,600
Syringes,Livingston County,Oct-20,562
Syringes,Livingston County,Nov-20,595
Syringes,Livingston County,Dec-20,568
Syringes,St. Clair County,Jan-20,606
Syringes,St. Clair County,Feb-20,594
Syringes,St. Clair County,Mar-20,598
Syringes,St. Clair County,Apr-20,598
Syringes,St. Clair County,May-20,598
Syringes,St. Clair County,Jun-20,584
Syringes,St. Clair County,Jul-20,602
Syringes,St. Clair County,Aug-20,591
Syringes,St. Clair County,Sep-20,562
Syringes,St. Clair County,Oct-20,579
Syringes,St. Clair County,Nov-20,563
Syringes,St. Clair County,Dec-20,594
Syringes,St. Clair County,Jan-20,564
Syringes,St. Clair County,Feb-20,589
Syringes,St. Clair County,Mar-20,594
Syringes,St. Clair County,Apr-20,590
Syringes,St. Clair County,May-20,580
Syringes,St. Clair County,Jun-20,604
Syringes,St. Clair County,Jul-20,576
Syringes,St. Clair County,Aug-20,560
Syringes,St. Clair County,Sep-20,561
Syringes,St. Clair County,Oct-20,580
Syringes,St. Clair County,Nov-20,593
Syringes,St. Clair County,Dec-20,589
Syringes,Monroe County,Jan-20,592
Syringes,Monroe County,Feb-20,599
Syringes,Monroe County,Mar-20,577
Syringes,Monroe County,Apr-20,568
Syringes,Monroe County,May-20,605
Syringes,Monroe County,Jun-20,589
Syringes,Monroe County,Jul-20,561
Syringes,Monroe County,Aug-20,566
Syringes,Monroe County,Sep-20,589
Syringes,Monroe County,Oct-20,600
Syringes,Monroe County,Nov-20,596
Syringes,Monroe County,Dec-20,593
Syringes,Monroe County,Jan-20,575
Syringes,Monroe County,Feb-20,594
Syringes,Monroe County,Mar-20,584
Syringes,Monroe County,Apr-20,597
Syringes,Monroe County,May-20,567
Syringes,Monroe County,Jun-20,562
Syringes,Monroe County,Jul-20,569
Syringes,Monroe County,Aug-20,604
Syringes,Monroe County,Sep-20,564
Syringes,Monroe County,Oct-20,576
Syringes,Monroe County,Nov-20,575
Syringes,Monroe County,Dec-20,602
IV Catheters,Wayne County,Jan-20,780
IV Catheters,Wayne County,Feb-20,792
IV Catheters,Wayne County,Mar-20,792
IV Catheters,Wayne County,Apr-20,767
IV Catheters,Wayne County,May-20,772
IV Catheters,Wayne County,Jun-20,777
IV Catheters,Wayne County,Jul-20,768
IV Catheters,Wayne County,Aug-20,793
IV Catheters,Wayne County,Sep-20,762
IV Catheters,Wayne County,Oct-20,782
IV Catheters,Wayne County,Nov-20,788
IV Catheters,Wayne County,Dec-20,789
IV Catheters,Wayne County,Jan-20,778
IV Catheters,Wayne County,Feb-20,769
IV Catheters,Wayne County,Mar-20,761
IV Catheters,Wayne County,Apr-20,784
IV Catheters,Wayne County,May-20,788
IV Catheters,Wayne County,Jun-20,785
IV Catheters,Wayne County,Jul-20,760
IV Catheters,Wayne County,Aug-20,797
IV Catheters,Wayne County,Sep-20,778
IV Catheters,Wayne County,Oct-20,785
IV Catheters,Wayne County,Nov-20,768
IV Catheters,Wayne County,Dec-20,801
IV Catheters,Oakland County,Jan-20,781
IV Catheters,Oakland County,Feb-20,788
IV Catheters,Oakland County,Mar-20,775
IV Catheters,Oakland County,Apr-20,773
IV Catheters,Oakland County,May-20,799
IV Catheters,Oakland County,Jun-20,774
IV Catheters,Oakland County,Jul-20,777
IV Catheters,Oakland County,Aug-20,799
IV Catheters,Oakland County,Sep-20,784
IV Catheters,Oakland County,Oct-20,804
IV Catheters,Oakland County,Nov-20,773
IV Catheters,Oakland County,Dec-20,792
IV Catheters,Oakland County,Jan-20,804
IV Catheters,Oakland County,Feb-20,801
IV Catheters,Oakland County,Mar-20,786
IV Catheters,Oakland County,Apr-20,761
IV Catheters,Oakland County,May-20,779
IV Catheters,Oakland County,Jun-20,771
IV Catheters,Oakland County,Jul-20,789
IV Catheters,Oakland County,Aug-20,769
IV Catheters,Oakland County,Sep-20,763
IV Catheters,Oakland County,Oct-20,793
IV Catheters,Oakland County,Nov-20,779
IV Catheters,Oakland County,Dec-20,759
IV Catheters,Macomb County,Jan-20,805
IV Catheters,Macomb County,Feb-20,799
IV Catheters,Macomb County,Mar-20,770
IV Catheters,Macomb County,Apr-20,800
IV Catheters,Macomb County,May-20,792
IV Catheters,Macomb County,Jun-20,789
IV Catheters,Macomb County,Jul-20,796
IV Catheters,Macomb County,Aug-20,780
IV Catheters,Macomb County,Sep-20,758
IV Catheters,Macomb County,Oct-20,803
IV Catheters,Macomb County,Nov-20,789
IV Catheters,Macomb County,Dec-20,767
IV Catheters,Macomb County,Jan-20,796
IV Catheters,Macomb County,Feb-20,773
IV Catheters,Macomb County,Mar-20,757
IV Catheters,Macomb County,Apr-20,792
IV Catheters,Macomb County,May-20,803
IV Catheters,Macomb County,Jun-20,798
IV Catheters,Macomb County,Jul-20,775
IV Catheters,Macomb County,Aug-20,802
IV Catheters,Macomb County,Sep-20,801
IV Catheters,Macomb County,Oct-20,798
IV Catheters,Macomb County,Nov-20,799
IV Catheters,Macomb County,Dec-20,786
IV Catheters,Genesee County,Jan-20,761
IV Catheters,Genesee County,Feb-20,768
IV Catheters,Genesee County,Mar-20,774
IV Catheters,Genesee County,Apr-20,788
IV Catheters,Genesee County,May-20,766
IV Catheters,Genesee County,Jun-20,772
IV Catheters,Genesee County,Jul-20,791
IV Catheters,Genesee County,Aug-20,803
IV Catheters,Genesee County,Sep-20,760
IV Catheters,Genesee County,Oct-20,792
IV Catheters,Genesee County,Nov-20,756
IV Catheters,Genesee County,Dec-20,756
IV Catheters,Genesee County,Jan-20,795
IV Catheters,Genesee County,Feb-20,796
IV Catheters,Genesee County,Mar-20,758
IV Catheters,Genesee County,Apr-20,785
IV Catheters,Genesee County,May-20,756
IV Catheters,Genesee County,Jun-20,788
IV Catheters,Genesee County,Jul-20,770
IV Catheters,Genesee County,Aug-20,762
IV Catheters,Genesee County,Sep-20,797
IV Catheters,Genesee County,Oct-20,763
IV Catheters,Genesee County,Nov-20,801
IV Catheters,Genesee County,Dec-20,757
IV Catheters,Washtenaw County,Jan-20,759
IV Catheters,Washtenaw County,Feb-20,775
IV Catheters,Washtenaw County,Mar-20,760
IV Catheters,Washtenaw County,Apr-20,764
IV Catheters,Washtenaw County,May-20,763
IV Catheters,Washtenaw County,Jun-20,785
IV Catheters,Washtenaw County,Jul-20,770
IV Catheters,Washtenaw County,Aug-20,798
IV Catheters,Washtenaw County,Sep-20,758
IV Catheters,Washtenaw County,Oct-20,760
IV Catheters,Washtenaw County,Nov-20,782
IV Catheters,Washtenaw County,Dec-20,779
IV Catheters,Washtenaw County,Jan-20,775
IV Catheters,Washtenaw County,Feb-20,792
IV Catheters,Washtenaw County,Mar-20,794
IV Catheters,Washtenaw County,Apr-20,758
IV Catheters,Washtenaw County,May-20,800
IV Catheters,Washtenaw County,Jun-20,771
IV Catheters,Washtenaw County,Jul-20,776
IV Catheters,Washtenaw County,Aug-20,788
IV Catheters,Washtenaw County,Sep-20,800
IV Catheters,Washtenaw County,Oct-20,779
IV Catheters,Washtenaw County,Nov-20,791
IV Catheters,Washtenaw County,Dec-20,799
IV Catheters,Kent County,Jan-20,794
IV Catheters,Kent County,Feb-20,799
IV Catheters,Kent County,Mar-20,790
IV Catheters,Kent County,Apr-20,758
IV Catheters,Kent County,May-20,803
IV Catheters,Kent County,Jun-20,764
IV Catheters,Kent County,Jul-20,804
IV Catheters,Kent County,Aug-20,801
IV Catheters,Kent County,Sep-20,784
IV Catheters,Kent County,Oct-20,775
IV Catheters,Kent County,Nov-20,783
IV Catheters,Kent County,Dec-20,777
IV Catheters,Kent County,Jan-20,781
IV Catheters,Kent County,Feb-20,796
IV Catheters,Kent County,Mar-20,774
IV Catheters,Kent County,Apr-20,766
IV Catheters,Kent County,May-20,775
IV Catheters,Kent County,Jun-20,775
IV Catheters,Kent County,Jul-20,763
IV Catheters,Kent County,Aug-20,761
IV Catheters,Kent County,Sep-20,789
IV Catheters,Kent County,Oct-20,805
IV Catheters,Kent County,Nov-20,783
IV Catheters,Kent County,Dec-20,775
IV Catheters,Saginaw County,Jan-20,801
IV Catheters,Saginaw County,Feb-20,804
IV Catheters,Saginaw County,Mar-20,771
IV Catheters,Saginaw County,Apr-20,765
IV Catheters,Saginaw County,May-20,788
IV Catheters,Saginaw County,Jun-20,804
IV Catheters,Saginaw County,Jul-20,804
IV Catheters,Saginaw County,Aug-20,787
IV Catheters,Saginaw County,Sep-20,786
IV Catheters,Saginaw County,Oct-20,781
IV Catheters,Saginaw County,Nov-20,776
IV Catheters,Saginaw County,Dec-20,804
IV Catheters,Saginaw County,Jan-20,757
IV Catheters,Saginaw County,Feb-20,761
IV Catheters,Saginaw County,Mar-20,778
IV Catheters,Saginaw County,Apr-20,789
IV Catheters,Saginaw County,May-20,768
IV Catheters,Saginaw County,Jun-20,791
IV Catheters,Saginaw County,Jul-20,790
IV Catheters,Saginaw County,Aug-20,781
IV Catheters,Saginaw County,Sep-20,761
IV Catheters,Saginaw County,Oct-20,778
IV Catheters,Saginaw County,Nov-20,788
IV Catheters,Saginaw County,Dec-20,767
IV Catheters,Ingham County,Jan-20,787
IV Catheters,Ingham County,Feb-20,790
IV Catheters,Ingham County,Mar-20,772
IV Catheters,Ingham County,Apr-20,781
IV Catheters,Ingham County,May-20,773
IV Catheters,Ingham County,Jun-20,769
IV Catheters,Ingham County,Jul-20,774
IV Catheters,Ingham County,Aug-20,796
IV Catheters,Ingham County,Sep-20,773
IV Catheters,Ingham County,Oct-20,799
IV Catheters,Ingham County,Nov-20,781
IV Catheters,Ingham County,Dec-20,765
IV Catheters,Ingham County,Jan-20,800
IV Catheters,Ingham County,Feb-20,796
IV Catheters,Ingham County,Mar-20,780
IV Catheters,Ingham County,Apr-20,805
IV Catheters,Ingham County,May-20,779
IV Catheters,Ingham County,Jun-20,766
IV Catheters,Ingham County,Jul-20,765
IV Catheters,Ingham County,Aug-20,776
IV Catheters,Ingham County,Sep-20,777
IV Catheters,Ingham County,Oct-20,781
IV Catheters,Ingham County,Nov-20,769
IV Catheters,Ingham County,Dec-20,765
IV Catheters,Livingston County,Jan-20,800
IV Catheters,Livingston County,Feb-20,759
IV Catheters,Livingston County,Mar-20,763
IV Catheters,Livingston County,Apr-20,769
IV Catheters,Livingston County,May-20,775
