product,market,month,demand,allocation,absdiff,reldiff
Face shield,Oakland County,Jan-20,15.5,16,0,3.0303030303030303
Face shield,Oakland County,Feb-20,13.5,14,0,3.4482758620689653
Face shield,Oakland County,Mar-20,13.0,13,0,0.0
Face shield,Oakland County,Apr-20,15.5,14,1,9.090909090909092
Face shield,Oakland County,May-20,17.0,15,2,11.11111111111111
Face shield,Oakland County,Jun-20,15.0,12,3,18.75
Face shield,Oakland County,Jul-20,17.5,19,1,8.108108108108109
Face shield,Oakland County,Aug-20,15.0,13,2,12.5
Face shield,Oakland County,Sep-20,13.5,13,0,3.4482758620689653
Face shield,Macomb County,Jan-20,60.0,59,1,1.639344262295082
Face shield,Macomb County,Feb-20,59.5,57,2,4.132231404958677
Face shield,Macomb County,Mar-20,59.0,57,2,3.3333333333333335
Face shield,Macomb County,Apr-20,57.0,53,4,6.896551724137931
Face shield,Macomb County,May-20,61.0,57,4,6.451612903225806
Face shield,Macomb County,Jun-20,61.0,56,5,8.064516129032258
Face shield,Macomb County,Jul-20,62.0,62,0,0.0
Face shield,Macomb County,Aug-20,57.5,55,2,4.273504273504273
Face shield,Macomb County,Sep-20,56.5,56,0,0.8695652173913043
Face shield,Genesee County,Jan-20,91.5,90,1,1.6216216216216217
Face shield,Genesee County,Feb-20,96.0,93,3,3.0927835051546393
Face shield,Genesee County,Mar-20,95.5,92,3,3.626943005181347
Face shield,Genesee County,Apr-20,99.0,94,5,5.0
Face shield,Genesee County,May-20,102.0,97,5,4.854368932038835
Face shield,Genesee County,Jun-20,99.5,93,6,6.467661691542289
Face shield,Genesee County,Jul-20,98.5,97,1,1.5075376884422111
Face shield,Genesee County,Aug-20,100.0,96,4,3.9603960396039604
Face shield,Genesee County,Sep-20,95.0,94,1,1.0416666666666667
Face shield,Washtenaw County,Jan-20,101.5,99,2,2.4390243902439024
Face shield,Washtenaw County,Feb-20,107.5,104,3,3.225806451612903
Face shield,Washtenaw County,Mar-20,104.5,101,3,3.3175355450236967
Face shield,Washtenaw County,Apr-20,109.5,104,5,4.97737556561086
Face shield,Washtenaw County,May-20,113.5,108,5,4.8034934497816595
Face shield,Washtenaw County,Jun-20,114.0,108,6,5.217391304347826
Face shield,Washtenaw County,Jul-20,100.0,98,2,1.9801980198019802
Face shield,Washtenaw County,Aug-20,105.0,101,4,3.7735849056603774
Face shield,Washtenaw County,Sep-20,102.5,101,1,1.4492753623188406
Face shield,Kent County,Jan-20,90.5,88,2,2.73224043715847
Face shield,Kent County,Feb-20,90.5,88,2,2.73224043715847
Face shield,Kent County,Mar-20,88.5,85,3,3.910614525139665
Face shield,Kent County,Apr-20,101.5,97,4,4.390243902439025
Face shield,Kent County,May-20,103.0,98,5,4.8076923076923075
Face shield,Kent County,Jun-20,101.5,95,6,6.341463414634147
Face shield,Kent County,Jul-20,86.5,85,1,1.7142857142857142
Face shield,Kent County,Aug-20,90.5,87,3,3.8251366120218577
Face shield,Kent County,Sep-20,94.0,93,1,1.0526315789473684
Face shield,Saginaw County,Jan-20,28.5,28,0,1.694915254237288
Face shield,Saginaw County,Feb-20,23.0,22,1,4.166666666666667
Face shield,Saginaw County,Mar-20,23.5,23,0,2.0408163265306123
Face shield,Saginaw County,Apr-20,26.5,24,2,9.090909090909092
Face shield,Saginaw County,May-20,25.5,22,3,13.20754716981132
Face shield,Saginaw County,Jun-20,27.0,24,3,10.714285714285714
Face shield,Saginaw County,Jul-20,27.0,28,1,3.5714285714285716
Face shield,Saginaw County,Aug-20,21.5,20,1,6.666666666666667
Face shield,Saginaw County,Sep-20,24.5,24,0,1.9607843137254901
Face shield,Ingham County,Jan-20,99.5,97,2,2.487562189054726
Face shield,Ingham County,Feb-20,96.5,93,3,3.58974358974359
Face shield,Ingham County,Mar-20,104.0,100,4,3.8095238095238093
Face shield,Ingham County,Apr-20,104.5,99,5,5.213270142180095
Face shield,Ingham County,May-20,106.5,100,6,6.046511627906977
Face shield,Ingham County,Jun-20,112.5,106,6,5.726872246696035
Face shield,Ingham County,Jul-20,100.5,99,1,1.477832512315271
Face shield,Ingham County,Aug-20,96.5,92,4,4.615384615384615
Face shield,Ingham County,Sep-20,96.0,95,1,1.0309278350515463
Face shield,Livingston County,Jan-20,70.5,69,1,2.097902097902098
Face shield,Livingston County,Feb-20,70.0,68,2,2.816901408450704
Face shield,Livingston County,Mar-20,70.0,67,3,4.225352112676056
Face shield,Livingston County,Apr-20,68.5,65,3,5.0359712230215825
Face shield,Livingston County,May-20,73.0,68,5,6.756756756756757
Face shield,Livingston County,Jun-20,76.0,71,5,6.4935064935064934
Face shield,Livingston County,Jul-20,67.0,67,0,0.0
Face shield,Livingston County,Aug-20,69.0,66,3,4.285714285714286
Face shield,Livingston County,Sep-20,65.5,65,0,0.7518796992481203
Face shield,St. Clair County,Jan-20,104.0,101,3,2.857142857142857
Face shield,St. Clair County,Feb-20,104.0,101,3,2.857142857142857
Face shield,St. Clair County,Mar-20,105.0,101,4,3.7735849056603774
Face shield,St. Clair County,Apr-20,109.0,104,5,4.545454545454546
Face shield,St. Clair County,May-20,109.0,103,6,5.454545454545454
Face shield,St. Clair County,Jun-20,110.0,104,6,5.405405405405405
Face shield,St. Clair County,Jul-20,111.0,110,1,0.8928571428571429
Face shield,St. Clair County,Aug-20,116.0,112,4,3.4188034188034186
Face shield,St. Clair County,Sep-20,109.5,108,1,1.3574660633484164
Face shield,Monroe County,Jan-20,105.5,103,2,2.347417840375587
Face shield,Monroe County,Feb-20,103.5,100,3,3.349282296650718
Face shield,Monroe County,Mar-20,111.5,107,4,4.0
Face shield,Monroe County,Apr-20,108.5,103,5,5.0228310502283104
Face shield,Monroe County,May-20,109.0,104,5,4.545454545454546
Face shield,Monroe County,Jun-20,109.0,102,7,6.363636363636363
Face shield,Monroe County,Jul-20,113.0,111,2,1.7543859649122806
Face shield,Monroe County,Aug-20,113.0,109,4,3.508771929824561
Face shield,Monroe County,Sep-20,113.5,112,1,1.3100436681222707
Gloves,Wayne County,Jan-20,89.5,87,2,2.7624309392265194
Gloves,Wayne County,Feb-20,91.0,88,3,3.260869565217391
Gloves,Wayne County,Mar-20,91.5,88,3,3.7837837837837838
Gloves,Wayne County,Apr-20,96.5,92,4,4.615384615384615
Gloves,Wayne County,May-20,100.0,95,5,4.9504950495049505
Gloves,Wayne County,Jun-20,104.5,99,5,5.213270142180095
Gloves,Wayne County,Jul-20,98.5,98,0,0.5025125628140703
Gloves,Wayne County,Aug-20,103.5,100,3,3.349282296650718
Gloves,Wayne County,Sep-20,103.5,103,0,0.4784688995215311
Gloves,Oakland County,Jan-20,83.0,81,2,2.380952380952381
Gloves,Oakland County,Feb-20,87.5,85,2,2.824858757062147
Gloves,Oakland County,Mar-20,92.0,89,3,3.225806451612903
Gloves,Oakland County,Apr-20,91.5,87,4,4.864864864864865
Gloves,Oakland County,May-20,93.5,89,4,4.761904761904762
Gloves,Oakland County,Jun-20,95.5,90,5,5.699481865284974
Gloves,Oakland County,Jul-20,95.0,95,0,0.0
Gloves,Oakland County,Aug-20,98.5,96,2,2.512562814070352
Gloves,Oakland County,Sep-20,99.5,99,0,0.4975124378109453
Gloves,Macomb County,Jan-20,16.0,17,1,5.882352941176471
Gloves,Macomb County,Feb-20,18.5,19,0,2.5641025641025643
Gloves,Macomb County,Mar-20,17.5,17,0,2.7027027027027026
Gloves,Macomb County,Apr-20,20.5,18,2,11.627906976744185
Gloves,Macomb County,May-20,18.0,16,2,10.526315789473685
Gloves,Macomb County,Jun-20,16.5,13,3,20.0
Gloves,Macomb County,Jul-20,17.5,19,1,8.108108108108109
Gloves,Macomb County,Aug-20,17.0,15,2,11.11111111111111
Gloves,Macomb County,Sep-20,22.5,22,0,2.127659574468085
Gloves,Genesee County,Jan-20,55.5,54,1,2.6548672566371683
Gloves,Genesee County,Feb-20,60.0,59,1,1.639344262295082
Gloves,Genesee County,Mar-20,60.5,59,1,2.4390243902439024
Gloves,Genesee County,Apr-20,63.0,59,4,6.25
Gloves,Genesee County,May-20,62.5,59,3,5.511811023622047
Gloves,Genesee County,Jun-20,66.0,61,5,7.462686567164179
Gloves,Genesee County,Jul-20,66.5,67,0,0.7407407407407407
Gloves,Genesee County,Aug-20,67.5,65,2,3.6496350364963503
Gloves,Genesee County,Sep-20,69.0,69,0,0.0
Gloves,Washtenaw County,Jan-20,129.0,126,3,2.3076923076923075
Gloves,Washtenaw County,Feb-20,130.5,127,3,2.661596958174905
Gloves,Washtenaw County,Mar-20,137.0,133,4,2.898550724637681
Gloves,Washtenaw County,Apr-20,146.0,140,6,4.081632653061225
Gloves,Washtenaw County,May-20,151.0,145,6,3.9473684210526314
Gloves,Washtenaw County,Jun-20,154.5,148,6,4.180064308681672
Gloves,Washtenaw County,Jul-20,143.5,141,2,1.7301038062283738
Gloves,Washtenaw County,Aug-20,143.5,139,4,3.114186851211073
Gloves,Washtenaw County,Sep-20,147.0,145,2,1.3513513513513513
Gloves,Kent County,Jan-20,81.5,80,1,1.8181818181818181
Gloves,Kent County,Feb-20,84.5,82,2,2.9239766081871346
Gloves,Kent County,Mar-20,83.0,80,3,3.5714285714285716
Gloves,Kent County,Apr-20,94.0,90,4,4.2105263157894735
Gloves,Kent County,May-20,95.0,90,5,5.208333333333333
Gloves,Kent County,Jun-20,100.0,95,5,4.9504950495049505
Gloves,Kent County,Jul-20,85.5,85,0,0.5780346820809249
Gloves,Kent County,Aug-20,88.5,85,3,3.910614525139665
Gloves,Kent County,Sep-20,97.5,97,0,0.5076142131979695
Gloves,Saginaw County,Jan-20,37.5,37,0,1.2987012987012987
Gloves,Saginaw County,Feb-20,32.5,32,0,1.492537313432836
Gloves,Saginaw County,Mar-20,32.5,31,1,4.477611940298507
Gloves,Saginaw County,Apr-20,38.0,35,3,7.6923076923076925
Gloves,Saginaw County,May-20,37.0,34,3,7.894736842105263
Gloves,Saginaw County,Jun-20,40.5,36,4,10.843373493975903
Gloves,Saginaw County,Jul-20,32.0,33,1,3.0303030303030303
Gloves,Saginaw County,Aug-20,36.5,35,1,4.0
Gloves,Saginaw County,Sep-20,41.0,41,0,0.0
Gloves,Ingham County,Jan-20,58.0,57,1,1.694915254237288
Gloves,Ingham County,Feb-20,65.0,64,1,1.5151515151515151
Gloves,Ingham County,Mar-20,64.0,62,2,3.076923076923077
Gloves,Ingham County,Apr-20,66.5,63,3,5.185185185185185
Gloves,Ingham County,May-20,70.5,66,4,6.293706293706293
Gloves,Ingham County,Jun-20,73.5,69,4,6.040268456375839
Gloves,Ingham County,Jul-20,64.0,65,1,1.5384615384615385
Gloves,Ingham County,Aug-20,62.5,60,2,3.937007874015748
Gloves,Ingham County,Sep-20,71.5,71,0,0.6896551724137931
Gloves,Livingston County,Jan-20,6.0,7,1,14.285714285714286
Gloves,Livingston County,Feb-20,5.5,6,0,7.6923076923076925
Gloves,Livingston County,Mar-20,4.5,5,0,9.090909090909092
Gloves,Livingston County,Apr-20,6.0,4,2,28.571428571428573
Gloves,Livingston County,May-20,3.5,2,1,33.333333333333336
Gloves,Livingston County,Jun-20,9.0,6,3,30.0
Gloves,Livingston County,Jul-20,8.0,9,1,11.11111111111111
Gloves,Livingston County,Aug-20,9.0,8,1,10.0
Gloves,Livingston County,Sep-20,5.5,5,0,7.6923076923076925
Gloves,St. Clair County,Jan-20,99.5,97,2,2.487562189054726
Gloves,St. Clair County,Feb-20,103.5,100,3,3.349282296650718
Gloves,St. Clair County,Mar-20,102.5,99,3,3.3816425120772946
Gloves,St. Clair County,Apr-20,109.5,104,5,4.97737556561086
Gloves,St. Clair County,May-20,109.5,104,5,4.97737556561086
Gloves,St. Clair County,Jun-20,114.0,108,6,5.217391304347826
Gloves,St. Clair County,Jul-20,116.0,115,1,0.8547008547008547
Gloves,St. Clair County,Aug-20,121.0,117,4,3.278688524590164
Gloves,St. Clair County,Sep-20,121.5,121,0,0.40816326530612246
Gloves,Monroe County,Jan-20,59.0,58,1,1.6666666666666667
Gloves,Monroe County,Feb-20,57.0,55,2,3.4482758620689653
Gloves,Monroe County,Mar-20,61.0,59,2,3.225806451612903
Gloves,Monroe County,Apr-20,61.0,57,4,6.451612903225806
Gloves,Monroe County,May-20,62.5,59,3,5.511811023622047
Gloves,Monroe County,Jun-20,63.5,58,5,8.527131782945736
Gloves,Monroe County,Jul-20,64.5,65,0,0.7633587786259542
Gloves,Monroe County,Aug-20,70.0,68,2,2.816901408450704
Gloves,Monroe County,Sep-20,68.5,68,0,0.7194244604316546
Scrubs pants,Wayne County,Jan-20,42.0,8,34,79.06976744186046
Scrubs pants,Wayne County,Feb-20,35.5,0,35,100.0
Scrubs pants,Wayne County,Mar-20,35.5,0,35,100.0
Scrubs pants,Wayne County,Apr-20,40.5,0,40,100.0
Scrubs pants,Wayne County,May-20,35.0,0,35,100.0
Scrubs pants,Wayne County,Jun-20,39.0,0,39,100.0
Scrubs pants,Wayne County,Jul-20,33.0,0,33,100.0
Scrubs pants,Wayne County,Aug-20,30.5,0,30,100.0
Scrubs pants,Wayne County,Sep-20,34.5,0,34,100.0
Scrubs pants,Oakland County,Jan-20,8.5,2,6,68.42105263157895
Scrubs pants,Oakland County,Feb-20,4.5,0,4,100.0
Scrubs pants,Oakland County,Mar-20,5.5,0,5,100.0
Scrubs pants,Oakland County,Apr-20,5.5,0,5,100.0
Scrubs pants,Oakland County,May-20,3.5,0,3,100.0
Scrubs pants,Oakland County,Jun-20,3.0,0,3,100.0
Scrubs pants,Oakland County,Jul-20,3.0,0,3,100.0
Scrubs pants,Oakland County,Aug-20,8.0,0,8,100.0
Scrubs pants,Oakland County,Sep-20,5.0,0,5,100.0
Scrubs pants,Macomb County,Jan-20,16.0,1,15,88.23529411764706
Scrubs pants,Macomb County,Feb-20,17.5,1,16,89.1891891891892
Scrubs pants,Macomb County,Mar-20,19.0,2,17,85.0
Scrubs pants,Macomb County,Apr-20,17.5,0,17,100.0
Scrubs pants,Macomb County,May-20,18.0,0,18,100.0
Scrubs pants,Macomb County,Jun-20,18.0,0,18,100.0
Scrubs pants,Macomb County,Jul-20,16.0,0,16,100.0
Scrubs pants,Macomb County,Aug-20,18.5,0,18,100.0
Scrubs pants,Macomb County,Sep-20,14.5,0,14,100.0
Scrubs pants,Genesee County,Jan-20,68.0,6,62,89.85507246376811
Scrubs pants,Genesee County,Feb-20,69.5,7,62,88.65248226950355
Scrubs pants,Genesee County,Mar-20,64.5,1,63,96.94656488549619
Scrubs pants,Genesee County,Apr-20,65.5,0,65,100.0
Scrubs pants,Genesee County,May-20,64.5,0,64,100.0
Scrubs pants,Genesee County,Jun-20,64.0,0,64,100.0
Scrubs pants,Genesee County,Jul-20,58.0,0,58,100.0
Scrubs pants,Genesee County,Aug-20,61.5,0,61,100.0
Scrubs pants,Genesee County,Sep-20,56.0,0,56,100.0
Scrubs pants,Washtenaw County,Jan-20,37.5,2,35,92.20779220779221
Scrubs pants,Washtenaw County,Feb-20,41.0,5,36,85.71428571428571
Scrubs pants,Washtenaw County,Mar-20,41.5,1,40,95.29411764705883
Scrubs pants,Washtenaw County,Apr-20,44.0,0,44,100.0
Scrubs pants,Washtenaw County,May-20,40.5,0,40,100.0
Scrubs pants,Washtenaw County,Jun-20,41.0,0,41,100.0
Scrubs pants,Washtenaw County,Jul-20,35.0,0,35,100.0
Scrubs pants,Washtenaw County,Aug-20,36.0,0,36,100.0
Scrubs pants,Washtenaw County,Sep-20,33.5,0,33,100.0
Scrubs pants,Kent County,Jan-20,58.5,9,49,83.19327731092437
Scrubs pants,Kent County,Feb-20,53.0,2,51,94.44444444444444
Scrubs pants,Kent County,Mar-20,55.5,1,54,96.46017699115045
Scrubs pants,Kent County,Apr-20,57.0,0,57,100.0
Scrubs pants,Kent County,May-20,56.5,0,56,100.0
Scrubs pants,Kent County,Jun-20,53.0,0,53,100.0
Scrubs pants,Kent County,Jul-20,47.0,0,47,100.0
Scrubs pants,Kent County,Aug-20,48.5,0,48,100.0
Scrubs pants,Kent County,Sep-20,42.5,0,42,100.0
Scrubs pants,Saginaw County,Jan-20,37.5,3,34,89.6103896103896
Scrubs pants,Saginaw County,Feb-20,42.0,5,37,86.04651162790698
Scrubs pants,Saginaw County,Mar-20,39.5,1,38,95.06172839506173
Scrubs pants,Saginaw County,Apr-20,38.5,0,38,100.0
Scrubs pants,Saginaw County,May-20,38.5,0,38,100.0
Scrubs pants,Saginaw County,Jun-20,41.5,0,41,100.0
Scrubs pants,Saginaw County,Jul-20,38.0,0,38,100.0
Scrubs pants,Saginaw County,Aug-20,34.5,0,34,100.0
Scrubs pants,Saginaw County,Sep-20,31.0,0,31,100.0
Scrubs pants,Ingham County,Jan-20,41.0,5,36,85.71428571428571
Scrubs pants,Ingham County,Feb-20,39.5,2,37,92.5925925925926
Scrubs pants,Ingham County,Mar-20,40.0,1,39,95.1219512195122
Scrubs pants,Ingham County,Apr-20,40.5,0,40,100.0
Scrubs pants,Ingham County,May-20,41.0,0,41,100.0
Scrubs pants,Ingham County,Jun-20,37.5,0,37,100.0
Scrubs pants,Ingham County,Jul-20,30.5,0,30,100.0
Scrubs pants,Ingham County,Aug-20,28.5,0,28,100.0
Scrubs pants,Ingham County,Sep-20,32.0,0,32,100.0
Scrubs pants,Livingston County,Jan-20,51.5,6,45,86.66666666666667
Scrubs pants,Livingston County,Feb-20,49.0,2,47,94.0
Scrubs pants,Livingston County,Mar-20,51.5,1,50,96.19047619047619
Scrubs pants,Livingston County,Apr-20,49.5,0,49,100.0
Scrubs pants,Livingston County,May-20,45.5,0,45,100.0
Scrubs pants,Livingston County,Jun-20,47.0,0,47,100.0
Scrubs pants,Livingston County,Jul-20,41.0,0,41,100.0
Scrubs pants,Livingston County,Aug-20,41.0,0,41,100.0
Scrubs pants,Livingston County,Sep-20,40.5,1,39,95.18072289156626
Scrubs pants,St. Clair County,Jan-20,47.5,5,42,87.62886597938144
Scrubs pants,St. Clair County,Feb-20,47.0,4,43,89.58333333333333
Scrubs pants,St. Clair County,Mar-20,44.5,1,43,95.6043956043956
Scrubs pants,St. Clair County,Apr-20,46.5,0,46,100.0
Scrubs pants,St. Clair County,May-20,45.5,0,45,100.0
Scrubs pants,St. Clair County,Jun-20,40.5,0,40,100.0
Scrubs pants,St. Clair County,Jul-20,43.0,0,43,100.0
Scrubs pants,St. Clair County,Aug-20,39.5,0,39,100.0
Scrubs pants,St. Clair County,Sep-20,38.0,0,38,100.0
Scrubs pants,Monroe County,Jan-20,42.0,5,37,86.04651162790698
Scrubs pants,Monroe County,Feb-20,40.0,3,37,90.2439024390244
Scrubs pants,Monroe County,Mar-20,40.5,1,39,95.18072289156626
Scrubs pants,Monroe County,Apr-20,37.5,0,37,100.0
Scrubs pants,Monroe County,May-20,35.5,0,35,100.0
Scrubs pants,Monroe County,Jun-20,38.0,0,38,100.0
Scrubs pants,Monroe County,Jul-20,39.5,0,39,100.0
Scrubs pants,Monroe County,Aug-20,35.0,0,35,100.0
Scrubs pants,Monroe County,Sep-20,39.5,0,39,100.0
M4 viral media,Wayne County,Jan-20,103.5,25,78,75.11961722488039
M4 viral media,Wayne County,Feb-20,104.0,25,79,75.23809523809524
M4 viral media,Wayne County,Mar-20,103.5,24,79,76.07655502392345
M4 viral media,Wayne County,Apr-20,108.0,27,81,74.31192660550458
M4 viral media,Wayne County,May-20,106.0,24,82,76.6355140186916
M4 viral media,Wayne County,Jun-20,111.0,28,83,74.10714285714286
M4 viral media,Wayne County,Jul-20,100.0,23,77,76.23762376237623
M4 viral media,Wayne County,Aug-20,105.5,26,79,74.64788732394366
M4 viral media,Wayne County,Sep-20,105.5,22,83,78.40375586854461
M4 viral media,Oakland County,Jan-20,93.0,17,76,80.85106382978724
M4 viral media,Oakland County,Feb-20,94.5,18,76,80.10471204188482
M4 viral media,Oakland County,Mar-20,90.5,14,76,83.60655737704919
M4 viral media,Oakland County,Apr-20,93.0,13,80,85.1063829787234
M4 viral media,Oakland County,May-20,96.5,16,80,82.56410256410257
M4 viral media,Oakland County,Jun-20,94.5,13,81,85.34031413612566
M4 viral media,Oakland County,Jul-20,95.0,19,76,79.16666666666667
M4 viral media,Oakland County,Aug-20,93.0,14,79,84.04255319148936
M4 viral media,Oakland County,Sep-20,92.5,17,75,80.74866310160428
M4 viral media,Macomb County,Jan-20,76.0,8,68,88.31168831168831
M4 viral media,Macomb County,Feb-20,70.0,1,69,97.1830985915493
M4 viral media,Macomb County,Mar-20,73.5,4,69,93.28859060402685
M4 viral media,Macomb County,Apr-20,74.5,0,74,100.0
M4 viral media,Macomb County,May-20,77.5,0,77,100.0
M4 viral media,Macomb County,Jun-20,75.0,0,75,100.0
M4 viral media,Macomb County,Jul-20,76.0,1,75,97.40259740259741
